时间(s),电流(mA)
27.2256,158.741
27.2513,157.16
27.277,159.308
27.3026,157.279
27.3283,159.287
27.354,157.097
27.3796,158.792
27.4053,157.7
27.4309,157.05259999999998
27.4566,157.417
27.4823,158.968
27.5079,157.613
27.5336,158.099
27.5593,157.252
27.5849,158.51
27.6106,157.677
27.6363,158.332
27.6619,158.349
27.6876,158.24
27.7132,158.496
27.7389,158.37
27.7646,158.315
27.7902,158.456
27.8159,158.337
27.8415,158.13
27.8672,159.025
27.8929,157.565
27.9185,158.957
27.9442,157.358
27.9698,159.379
27.9955,158.315
28.0212,159.124
28.0468,157.845
28.0725,159.425
28.0981,157.859
28.1238,159.544
28.1494,157.645
28.1751,158.4044
28.2007,157.667
28.2264,159.273
28.2521,157.893
28.2777,158.963
28.3034,157.416
28.329,159.155
28.3547,158.355
28.3804,159.085
28.406,158.019
28.4317,159.26
28.4573,158.128
28.483,159.517
28.5086,158.078
28.5343,158.407
28.56,158.778
28.5856,159.078
28.6113,158.267
28.6369,159.0
28.6626,158.603
28.6883,158.494
28.7139,159.301
28.7396,158.123
28.7653,159.328
28.7909,158.175
28.8166,158.879
28.8422,157.912
28.8679,158.67
28.8936,158.028
28.9192,159.471
28.9449,157.639
28.9706,158.5166
28.9962,157.762
29.0219,159.823
29.0476,157.888
29.0732,159.297
29.0989,157.983
29.1245,159.399
29.1502,157.621
29.1759,159.728
29.2015,158.011
29.2272,159.33
29.2529,158.028
29.2785,159.446
29.3042,157.586
29.3299,159.634
29.3555,157.844
29.3812,159.499
29.4069,158.54
29.4325,158.625
29.4582,158.557
29.4838,158.739
29.5095,158.239
29.5352,159.084
29.5608,158.409
29.5865,159.04
29.6122,158.764
29.6378,158.464
29.6635,159.434
29.6892,158.288
29.7148,159.453
29.7405,158.283
29.7662,159.404
29.7918,158.66
29.8175,159.237
29.8432,158.203
29.8688,156.666
29.8945,157.728
29.9202,157.4786
29.9458,157.487
29.9715,158.727
29.9972,157.151
30.0228,158.676
30.0485,157.363
30.0741,158.732
30.0998,157.407
30.1255,158.944
30.1511,156.683
30.1768,159.425
30.2025,157.261
30.2281,158.952
30.2538,157.731
30.2795,158.749
30.3052,158.032
30.3308,158.77
30.3565,157.193
30.3822,158.473
30.4078,158.322
30.4335,158.52
30.4591,158.236
30.4848,158.917
30.5105,158.037
30.5361,158.491
30.5618,158.406
30.5875,158.426
30.6132,159.027
30.6388,157.766
30.6645,159.056
30.6901,157.905
30.7158,158.807
30.7415,157.778
30.7671,158.742
30.7928,157.39
30.8185,159.127
30.8441,157.869
30.8698,158.947
30.8955,157.759
30.9211,159.213
30.9468,157.482
30.9725,159.771
30.9981,157.049
31.0238,159.517
31.0495,157.8
31.0751,159.679
31.1008,158.272
31.1265,158.804
31.1521,157.945
31.1778,159.694
31.2034,157.896
31.2291,159.653
31.2548,157.731
31.2805,159.57
31.3061,158.494
31.3318,158.737
31.3574,158.515
31.3831,158.65
31.4088,157.985
31.4345,158.164
31.4601,158.703
31.4858,158.852
31.4859,158.933
31.5371,158.4
31.5628,158.926
31.5885,158.583
31.6141,158.685
31.6398,158.152
31.6655,159.612
31.6911,157.817
31.7168,159.511
31.7424,157.528
31.7681,159.61
31.7938,158.051
31.8194,159.108
31.8451,157.786
31.8707,159.499
31.8964,157.675
31.9221,159.713
31.9477,157.483
31.9734,159.926
31.999,157.579
32.0247,159.405
32.0504,158.251
32.076,159.14
32.1017,157.331
32.1274,159.205
32.153,158.497
32.1787,159.154
32.2044,158.58
32.23,159.226
32.2557,158.1
32.2814,159.034
32.307,157.993
32.3327,159.009
32.3583,158.563
32.384,156.653
32.4097,157.662
32.4353,157.978
32.461,157.762
32.4867,157.354
32.5123,157.92
32.538,157.186
32.5637,158.228
32.5893,157.099
32.615,158.068
32.6406,157.665
32.6663,158.343
32.692,157.383
32.7177,158.53
32.7433,156.65
32.769,159.122
32.7946,156.792
32.8203,158.629
32.846,156.941
32.8717,158.309
32.8973,157.251
32.923,158.907
32.9486,157.288
32.9743,158.802
33.0,156.525
33.0256,159.221
33.0513,157.458
33.077,158.66
33.1026,157.668
33.1283,158.258
33.154,157.714
33.1796,158.887
33.2053,158.367
33.231,158.56
33.2566,157.662
33.2823,159.015
33.3079,158.194
33.3336,157.885
33.3593,158.429
33.385,158.059
33.4106,158.531
33.4363,158.077
33.4619,158.722
33.4876,158.577
33.5133,158.512
33.5389,157.578
33.5646,159.107
33.5903,157.491
33.6159,159.494
33.6416,157.164
33.6672,158.962
33.6929,157.996
33.7186,158.619
33.7442,157.723
33.7699,159.186
33.7956,157.393
33.8212,159.343
33.8469,156.906
33.8726,159.868
33.8982,157.637
33.9239,158.769
33.9496,157.653
33.9752,158.947
34.0009,158.118
34.0266,159.011
34.0522,157.417
34.0779,159.676
34.1035,157.75
34.1292,158.923
34.1549,158.746
34.1805,158.704
34.2062,158.375
34.2319,158.379
34.2575,158.318
34.2832,158.524
34.3088,158.122
34.3345,158.58
34.3602,158.763
34.3858,158.384
34.4115,159.18
34.4372,157.427
34.4629,159.128
34.4885,158.141
34.5142,158.722
34.5399,157.855
34.5655,159.217
34.5912,157.932
34.6169,158.97
34.6425,157.008
34.6682,159.797
34.6939,157.517
34.7195,159.302
34.7452,157.53
34.7709,159.477
34.7965,157.734
34.8222,158.974
34.8478,157.18
34.8735,158.661
34.8992,157.58499999999998
34.9248,156.6286
34.9505,157.396
34.9762,158.274
35.0018,157.041
35.0275,157.722
35.0532,157.316
35.0788,158.218
35.1045,157.22
35.1302,158.199
35.1558,157.324
35.1815,158.567
35.2072,158.024
35.2328,157.679
35.2585,158.307
35.2842,157.612
35.3098,158.011
35.3355,157.787
35.3612,158.273
35.3868,158.226
35.4125,158.089
35.4381,156.838
35.4638,158.625
35.4895,157.961
35.5151,158.465
35.5408,157.57
35.5665,159.155
35.5921,156.997
35.6178,158.887
35.6434,156.898
35.6691,159.192
35.6947,157.21
35.7204,158.505
35.7461,157.299
35.7717,159.059
35.7974,157.086
35.823,158.738
35.8487,156.899
35.8744,159.314
35.9,157.391
35.9257,158.335
35.9513,157.736
35.977,158.342
36.0026,157.942
36.0283,158.343
36.054,157.779
36.0796,158.829
36.1053,157.775
36.131,158.13
36.1566,158.379
36.1823,158.337
36.208,158.585
36.2336,157.554
36.2593,158.596
36.2849,157.678
36.3106,158.13
36.3363,157.938
36.3619,158.737
36.3876,157.759
36.4132,159.075
36.4389,157.131
36.4645,159.369
36.4902,157.774
36.5158,158.913
36.5415,157.875
36.5672,159.12
36.5928,157.709
36.6185,158.918
36.6441,157.431
36.6698,159.771
36.6954,157.414
36.7211,158.997
36.7467,157.211
36.7724,158.817
36.7981,157.416
36.8237,159.177
36.8494,157.548
36.875,158.959
36.9007,158.247
36.9264,158.552
36.952,158.59
36.9777,159.133
37.0033,157.999
37.029,158.509
37.0547,157.897
37.0803,158.769
37.106,158.357
37.1317,157.73
37.1573,159.115
37.183,157.978
37.2086,158.619
37.2343,157.793
37.26,158.748
37.2856,158.503
37.3113,158.771
37.3369,157.715
37.3626,156.4212
37.3883,157.3662
37.4139,157.3748
37.4396,157.556
37.4653,158.391
37.4909,157.168
37.5166,158.006
37.5422,156.999
37.5679,158.517
37.5936,157.9922
37.6193,158.528
37.6449,156.876
37.6706,159.041
37.6962,156.919
37.7219,158.604
37.7476,157.601
37.7732,159.066
37.7989,157.329
37.8246,158.586
37.8502,157.697
37.8759,158.3
37.9016,157.67
37.9272,157.747
37.9529,157.347
37.9786,158.644
38.0042,157.584
38.0299,158.304
38.0556,158.031
38.0812,157.665
38.1069,157.778
38.1326,158.109
38.1582,158.444
38.1839,157.97
38.2095,158.757
38.2352,157.352
38.2608,159.029
38.2865,157.639
38.3122,158.886
38.3378,158.043
38.3635,158.902
38.3892,157.742
38.4148,159.023
38.4405,157.449
38.4661,159.647
38.4918,157.018
38.5175,159.283
38.5431,157.548
38.5688,159.149
38.5945,157.793
38.6201,158.678
38.6458,157.378
38.6715,159.256
38.6971,157.153
38.7228,158.963
38.7485,157.636
38.7741,159.185
38.7998,158.086
38.8255,158.311
38.8511,158.28
38.8768,158.859
38.9025,157.938
38.9281,158.831
38.9538,157.978
38.9795,158.013
39.0051,158.38
39.0308,158.328
39.0565,158.191
39.0822,158.541
39.1078,158.708
39.1335,157.962
39.1592,159.232
39.1848,157.658
39.2105,159.1
39.2361,157.664
39.2618,159.028
39.2875,158.124
39.3131,158.736
39.3388,157.608
39.3644,159.444
39.3901,157.416
39.4157,159.365
39.4414,157.014
39.4671,158.947
39.4927,157.518
39.5184,159.314
39.5441,157.451
39.5697,159.641
39.5954,157.807
39.621,159.001
39.6467,158.012
39.6724,158.779
39.698,157.916
39.7237,159.135
39.7494,157.823
39.775,159.215
39.8007,157.747
39.8263,158.774
39.852,158.436
39.8777,157.153
39.9033,157.7102
39.929,157.28
39.9547,157.886
39.9803,157.796
40.006,157.263
