时间(s),电流(mA)
39.5082,158.756
39.5339,157.617
39.5595,158.67
39.5852,158.713
39.6109,159.378
39.6365,157.766
39.6622,158.342
39.6878,157.204
39.7135,158.908
39.7392,157.099
39.7649,159.055
39.7905,157.251
39.8162,159.259
39.8419,157.28
39.8675,158.508
39.8932,157.581
39.9188,158.965
39.9445,157.22
39.9701,159.055
39.9958,157.297
40.0215,159.495
40.0471,157.644
40.0728,158.512
40.0985,157.821
40.1241,158.525
40.1498,157.808
40.1755,158.217
40.2011,157.522
40.2268,158.947
40.2525,157.882
40.2781,158.541
40.3038,158.89
40.3295,157.131
40.3551,157.366
40.3808,158.58
40.4065,158.333
40.4321,158.129
40.4578,159.103
40.4835,157.605
40.5091,159.139
40.5348,157.808
40.5604,158.435
40.5861,157.708
40.6118,158.941
40.6374,156.894
40.6631,158.617
40.6888,157.497
40.7144,158.935
40.7401,157.499
40.7658,158.931
40.7914,157.206
40.8171,159.798
40.8428,157.283
40.8684,159.084
40.8941,157.816
40.9198,159.01
40.9454,157.914
40.9711,158.678
40.9967,157.906
41.0224,159.353
41.0481,157.603
