时间(s),电流(mA)
30.8257,159.312
30.8513,157.199
30.877,159.064
30.9027,157.145
30.9283,158.639
30.954,158.372
30.9797,159.128
31.0053,157.918
31.031,158.883
31.0566,157.134
31.0823,158.919
31.1079,157.55
31.1336,158.799
31.1593,158.227
31.1849,158.456
31.2106,158.327
31.2363,158.534
31.2619,158.245
31.2876,158.431
31.3132,157.63
31.3389,158.208
31.3645,158.437
31.3902,158.173
31.4158,159.234
31.4415,157.963
31.4672,159.081
31.4928,157.912
31.5185,158.72
31.5442,157.92
31.5698,158.631
31.5955,157.737
31.6211,159.451
31.6468,157.24
31.6725,159.203
31.6981,157.232
31.7238,159.076
31.7495,157.53
31.7751,158.866
31.8008,157.898
31.8265,159.332
31.8521,157.809
31.8778,159.601
31.9035,157.495
31.9291,159.402
31.9548,158.074
31.9805,158.909
32.0061,158.335
32.0318,158.649
32.0574,158.18
32.0831,159.12
32.1088,157.825
32.1344,159.224
32.1601,158.15
32.1858,158.763
32.2114,158.657
32.2371,158.398
32.2627,159.262
32.2884,158.118
32.3141,158.587
32.3397,158.486
32.3654,158.476
32.3911,158.0
32.4167,158.808
32.4424,157.734
32.468,159.522
32.4937,157.46
32.5194,156.519
32.545,157.23979999999997
32.5707,157.21359999999999
32.5964,158.075
32.622,157.801
32.6477,156.743
32.6734,158.719
32.699,156.791
32.7247,158.924
32.7504,156.726
32.776,158.831
32.8017,157.183
32.8274,158.28
32.853,157.173
32.8787,158.52
32.9044,157.136
32.93,158.504
32.9557,156.939
32.9814,158.32
33.007,157.931
33.0327,158.567
33.0584,157.122
33.084,158.772
33.1097,157.812
33.1354,158.244
33.161,158.214
33.1867,157.94
33.2124,158.262
33.238,157.569
33.2637,158.099
33.2894,158.034
33.315,158.008
33.3407,157.969
33.3664,158.779
33.392,157.602
33.4177,158.788
33.4434,157.07
33.469,159.019
33.4947,157.347
33.5204,158.739
33.5461,157.613
33.5717,158.715
33.5974,157.35
33.6231,159.002
33.6487,157.079
33.6744,159.269
33.7001,157.178
33.7257,159.289
33.7514,157.939
33.7771,159.358
33.8027,158.828
33.8284,159.203
33.8541,157.803
33.8797,159.319
33.9054,157.354
33.9311,158.981
33.9567,157.911
33.9824,158.875
34.0081,158.469
34.0337,158.316
34.0594,158.567
34.0851,158.275
34.1107,158.201
34.1364,158.82
34.162,158.436
34.1877,158.358
34.2134,158.404
34.239,157.487
34.2647,158.616
34.2903,157.397
34.316,158.709
34.3417,157.541
34.3673,158.549
34.393,158.006
34.4186,158.708
34.4443,157.244
34.47,159.173
34.4956,157.192
34.5213,159.187
34.547,157.017
34.5726,159.147
34.5983,157.852
34.624,158.649
34.6496,157.555
34.6753,159.227
34.701,157.702
34.7266,159.392
34.7523,157.177
34.778,158.358
34.8036,157.818
34.8293,159.278
34.855,157.887
34.8806,159.433
34.9063,157.908
34.932,158.598
34.9576,158.43
34.9833,158.449
35.009,156.5722
35.0346,156.616
35.0603,157.6026
35.086,157.74
35.1117,157.273
35.1373,157.379
35.163,157.527
35.1887,156.988
35.2144,157.995
35.24,156.887
35.2657,158.224
35.2914,157.54
35.317,157.864
35.3427,157.176
35.3684,158.089
35.394,156.936
35.4197,158.492
35.4454,156.538
35.471,158.828
35.4967,156.773
35.5224,158.455
35.548,157.086
