时间(s),电流(mA)
22.6854,156.859
22.7111,158.678
22.7367,157.451
22.7624,158.234
22.7881,157.646
22.8137,157.864
22.8394,157.581
22.865,157.844
22.8907,157.519
22.9164,158.55
22.942,157.666
22.9677,157.976
22.9933,158.303
23.019,157.939
23.0446,158.39
23.0703,157.102
23.096,158.653
23.1216,157.625
23.1473,158.116
23.173,157.521
23.1986,158.365
23.2243,157.384
23.2499,158.559
23.2756,158.19019999999998
23.3013,159.194
23.3269,157.16
23.3526,158.654
23.3782,157.66
23.4039,158.896
23.4296,157.582
23.4552,158.488
23.4809,157.102
23.5066,159.364
23.5322,157.411
23.5579,158.863
23.5835,157.401
23.6092,158.762
23.6349,158.041
23.6605,158.228
23.6862,157.849
23.7119,158.937
23.7375,157.792
23.7632,158.812
23.7889,158.017
23.8145,158.654
23.8402,158.326
23.8659,157.736
23.8915,158.922
23.9172,158.168
23.9429,158.356
23.9685,158.167
23.9942,158.612
24.0199,158.328
24.0455,158.632
24.0712,157.278
24.0969,159.074
24.1225,157.44
24.1482,159.103
24.1739,157.689
24.1995,159.207
24.2252,157.898
24.2509,158.746
24.2765,157.901
24.3022,159.36
24.3278,157.137
24.3535,158.76
24.3792,157.956
24.4048,159.169
24.4305,157.239
24.4561,159.004
24.4818,157.241
24.5075,159.221
24.5331,157.857
24.5588,158.694
24.5845,158.252
24.6102,158.769
24.6358,157.956
24.6615,158.627
24.6872,157.704
24.7128,159.148
24.7385,157.957
24.7642,158.371
24.7898,158.468
24.8155,158.268
24.8411,158.386
24.8668,157.902
24.8925,158.575
24.9181,158.448
24.9438,158.431
24.9695,157.28
24.9951,157.51860000000002
25.0208,158.156
25.0464,158.447
25.0721,156.76
25.0978,158.732
25.1234,157.199
25.1491,158.148
25.1748,157.346
25.2004,158.479
25.2261,157.279
25.2517,158.707
25.2774,157.174
25.3031,159.343
25.3287,156.922
25.3544,157.931
25.38,157.019
25.4057,159.081
25.4313,156.928
25.457,158.856
25.4826,157.337
25.5083,158.759
25.534,157.91
25.5596,158.088
25.5853,157.741
25.6109,158.707
25.6366,157.408
25.6622,158.677
25.6879,157.918
25.7136,158.098
25.7392,157.909
25.7649,158.527
25.7905,158.103
25.8162,158.245
25.8418,158.355
25.8675,157.87
25.8931,159.214
25.9188,157.729
25.9445,158.726
25.9701,157.728
25.9958,158.65
26.0214,158.202
26.0471,158.561
26.0728,157.554
26.0984,159.347
26.1241,157.485
26.1497,159.291
26.1754,157.276
26.2011,159.083
26.2267,157.826
26.2524,158.857
26.2781,157.907
26.3037,158.965
26.3294,157.305
26.355,159.644
26.3807,158.549
26.4064,158.6148
26.432,158.061
26.4577,158.733
26.4834,158.087
26.509,158.673
26.5347,157.982
26.5604,158.858
26.586,157.948
26.6117,158.868
26.6373,157.895
26.663,158.537
26.6887,158.798
26.7143,157.89
26.74,158.048
26.7657,158.597
26.7913,158.862
26.817,157.771
26.8426,159.148
26.8683,157.94
26.8939,159.198
26.9196,157.942
26.9453,158.679
26.9709,158.322
26.9966,159.171
27.0222,157.79
27.0479,159.143
27.0736,157.217
27.0992,159.426
27.1249,157.414
27.1505,159.18
27.1762,157.953
27.2018,159.244
27.2275,158.073
27.2532,159.151
27.2788,157.419
27.3045,158.919
27.3301,157.838
27.3558,158.928
27.3814,157.879
27.4071,159.126
27.4327,157.548
27.4584,158.154
27.4841,157.5072
27.5097,156.55720000000002
27.5354,157.239
27.561,158.119
27.5867,157.411
27.6123,158.04
27.638,157.724
27.6637,157.324
27.6893,158.057
27.715,157.721
27.7406,158.101
27.7663,158.021
27.7919,157.981
27.8176,157.599
27.8432,158.063
27.8689,157.199
27.8946,158.44
27.9202,157.704
27.9459,158.405
27.9715,157.43
27.9972,159.105
28.0229,157.208
28.0485,158.913
28.0742,157.245
28.0998,158.701
28.1255,157.407
28.1511,158.662
28.1768,157.55
28.2025,158.973
28.2281,157.472
28.2538,159.48
28.2794,157.34
28.3051,159.06
28.3307,157.604
28.3564,158.333
28.382,157.428
28.4077,158.849
28.4333,157.484
28.459,158.617
28.4847,158.628
28.5103,158.27
28.536,157.611
28.5616,158.654
28.5873,158.636
28.6129,157.907
28.6386,158.653
28.6642,158.22
28.6899,158.931
28.7155,158.321
28.7412,158.362
28.7668,158.016
28.7925,158.743
28.8182,157.818
28.8438,159.163
28.8695,157.621
28.8951,159.321
28.9208,157.523
28.9464,159.012
28.9721,157.925
28.9977,158.969
29.0234,157.39
29.049,159.148
29.0747,157.376
29.1004,159.577
29.126,157.539
29.1517,158.917
29.1773,157.634
29.203,159.022
29.2287,158.015
29.2543,158.983
29.28,158.026
29.3057,159.182
29.3313,157.736
29.357,159.475
29.3826,157.864
29.4083,158.478
29.434,158.408
29.4596,158.337
29.4853,158.583
29.511,158.363
29.5366,158.161
29.5623,158.74
29.588,158.469
29.6136,158.432
29.6393,158.78
29.6649,158.234
29.6906,159.148
29.7163,157.633
29.7419,159.128
29.7676,158.054
29.7933,159.043
29.8189,158.198
29.8446,159.183
29.8702,158.003
29.8959,159.676
29.9216,157.446
29.9472,156.6066
29.9729,157.53799999999998
29.9985,157.1538
30.0242,157.825
30.0499,157.986
30.0755,157.079
30.1012,158.358
30.1269,157.023
30.1525,159.147
30.1782,157.273
30.2038,158.788
30.2295,157.476
30.2552,158.438
30.2808,157.808
30.3065,158.142
30.3322,157.82
30.3578,158.531
30.3835,157.26
30.4091,158.422
30.4348,157.53
30.4605,157.625
30.4861,157.637
30.5118,158.22
30.5375,157.982
30.5631,158.39
30.5888,158.782
30.6145,157.646
30.6401,158.906
30.6658,157.788
30.6914,158.758
30.7171,157.861
30.7427,158.666
30.7684,157.963
30.7941,158.716
30.8197,157.206
30.8454,159.169
30.8711,157.369
30.8967,159.501
30.9224,157.684
30.948,159.329
30.9737,158.027
30.9994,159.158
31.025,157.827
31.0507,159.217
31.0763,157.627
31.102,159.229
31.1277,157.394
31.1533,159.382
31.179,157.892
31.2046,158.69
31.2303,158.105
31.256,158.794
31.2816,158.112
31.3073,158.755
31.333,157.652
31.3586,158.478
31.3843,158.647
31.41,158.399
31.4356,158.244
31.4613,159.056
31.4869,159.201
31.5126,159.212
31.5383,159.01
