时间(s),电流(mA)
40.404,158.256
40.4297,157.248
40.4554,157.9
40.481,157.334
40.5067,158.127
40.5324,157.528
40.558,158.283
40.5837,157.315
40.6094,158.587
40.635,156.95
40.6607,158.467
40.6864,157.069
40.712,158.476
40.7377,156.943
40.7634,158.786
40.789,157.907
40.8147,157.94580000000002
40.8404,157.109
40.8661,158.599
40.8918,157.328
40.9174,158.861
40.9431,157.463
40.9688,158.612
40.9945,157.314
41.0201,158.599
41.0458,157.265
41.0715,158.316
41.0971,157.495
41.1228,158.474
41.1485,158.35
41.1742,158.839
41.1998,157.999
41.2255,156.918
41.2512,157.1912
41.2769,156.949
41.3025,157.214
41.3282,156.876
41.3539,156.818
41.3796,156.794
41.4052,157.45
41.4309,157.038
41.4566,157.433
41.4823,156.837
41.5079,157.555
41.5336,156.287
41.5593,157.914
41.5849,157.132
41.6106,158.112
41.6363,156.348
41.6619,158.013
41.6876,156.662
41.7133,157.995
41.7389,156.787
41.7646,159.191
41.7903,157.253
41.8159,159.057
41.8416,156.647
41.8673,158.228
41.893,157.105
41.9186,158.171
41.9443,156.717
41.97,158.267
41.9956,157.108
42.0213,158.161
42.047,157.445
42.0726,158.131
42.0983,157.493
42.124,157.981
42.1497,157.3
42.1753,157.92
42.201,157.819
42.2267,157.736
42.2524,157.769
42.278,157.516
42.3037,157.833
42.3294,157.062
42.355,157.916
42.3807,157.772
42.4064,158.19
42.4321,157.261
42.4577,158.412
42.4834,157.262
42.5091,158.192
42.5348,156.617
42.5604,158.23
42.5861,156.727
42.6118,158.315
42.6375,156.762
42.6631,158.438
42.6888,156.928
42.7145,158.619
42.7402,156.989
42.7659,158.307
42.7915,157.264
42.8172,157.85880000000003
42.8429,157.705
42.8685,158.419
42.8942,157.599
42.9199,158.451
42.9456,157.357
42.9712,158.616
42.9969,157.512
43.0226,158.146
43.0483,157.236
43.0739,158.02
43.0996,157.702
43.1253,157.675
43.151,157.773
43.1766,157.811
43.2023,157.975
43.228,157.484
43.2536,157.949
43.2793,157.275
43.305,157.906
43.3307,157.543
43.3563,158.535
43.382,157.569
43.4077,158.529
43.4334,156.853
43.459,158.355
43.4847,156.997
43.5104,158.363
43.536,156.923
43.5617,158.743
43.5874,157.186
43.613,158.808
43.6387,157.219
43.6644,158.716
43.69,156.994
43.7157,158.24
43.7414,157.1518
43.767,156.467
43.7927,157.239
43.8184,157.894
43.844,156.962
43.8697,157.583
43.8954,156.259
43.9211,157.478
43.9467,156.724
43.9724,157.695
43.9981,157.107
44.0237,157.757
44.0494,157.181
44.0751,157.216
44.1007,157.253
44.1264,157.452
44.1521,157.341
44.1778,157.28
44.2034,157.603
44.2291,157.509
44.2548,158.947
44.2804,157.544
44.3061,157.904
44.3318,156.84
44.3574,157.934
44.3831,156.824
44.4088,158.062
44.4344,156.605
44.4601,158.048
44.4858,156.493
44.5115,158.27
44.5371,156.527
44.5628,158.501
44.5885,156.914
44.6142,158.281
44.6398,156.675
44.6655,158.445
44.6912,156.679
44.7169,158.195
44.7425,156.968
44.7682,158.337
44.7939,156.912
44.8195,158.218
44.8452,157.516
44.8709,158.637
44.8965,157.134
44.9222,157.698
44.9479,157.226
44.9735,158.051
44.9992,157.537
45.0249,157.815
45.0506,158.068
45.0762,157.889
45.1019,157.932
45.1276,157.476
45.1533,157.94
45.179,157.438
45.2046,158.318
45.2303,157.089
45.256,158.19
45.2816,157.398
45.3073,158.474
45.333,156.828
45.3587,158.435
45.3843,157.06
45.41,158.836
45.4357,156.889
45.4613,158.476
45.487,156.827
45.5127,158.246
45.5384,156.847
45.564,158.673
45.5897,157.031
45.6154,158.376
45.641,156.861
45.6667,158.419
45.6924,157.005
45.718,158.135
45.7437,156.993
45.7694,158.562
45.7951,157.357
45.8207,158.255
45.8464,157.766
45.8721,158.8
45.8977,157.724
45.9234,157.902
45.9491,157.626
45.9747,158.083
46.0004,157.987
46.0261,157.731
46.0518,157.885
46.0774,157.649
46.1031,158.265
46.1288,157.438
46.1545,158.136
46.1801,157.404
46.2058,158.218
46.2315,156.63639999999998
46.2572,156.6966
46.2828,157.423
46.3085,157.515
46.3342,156.181
46.3599,157.819
46.3855,156.358
46.4112,157.609
46.4369,156.206
46.4626,157.983
46.4882,156.457
46.5139,157.671
46.5396,156.111
46.5652,157.894
46.5909,156.416
46.6166,157.832
46.6423,156.464
46.6679,157.918
46.6936,156.681
46.7193,157.856
46.7449,157.041
46.7706,158.004
46.7963,157.042
46.822,157.947
46.8476,157.97
46.8733,158.705
46.899,157.696
46.9247,157.612
46.9503,157.507
46.976,157.339
47.0017,157.532
47.0273,157.051
47.053,157.875
47.0787,157.376
47.1044,157.975
47.13,157.056
47.1557,158.149
47.1814,156.954
47.2071,158.142
47.2327,156.672
47.2584,158.415
47.2841,156.828
47.3097,158.287
47.3354,156.918
47.3611,158.596
47.3868,157.058
47.4124,158.655
47.4381,156.754
47.4638,158.531
47.4894,156.761
47.5151,158.131
47.5408,156.692
47.5665,158.463
47.5921,157.078
47.6178,158.228
47.6435,157.028
47.6692,158.177
47.6948,157.128
47.7205,158.108
47.7462,157.417
47.7719,157.968
47.7975,157.341
47.8232,157.875
47.8489,158.044
47.8745,158.313
47.9002,157.929
47.9259,157.752
47.9516,157.976
47.9772,157.615
48.0029,158.127
48.0286,157.305
48.0542,158.384
48.0799,157.26
48.1056,158.527
48.1313,157.801
48.1569,158.82
48.1826,157.22
48.2083,158.838
48.234,157.625
48.2596,158.881
48.2853,156.955
48.311,158.424
48.3367,157.079
48.3623,158.849
48.388,156.761
48.4137,158.404
48.4394,156.899
48.465,158.712
48.4907,157.023
48.5164,158.328
48.5421,157.168
48.5678,158.456
48.5934,157.193
48.6191,158.302
48.6448,157.413
48.6705,158.208
48.6962,157.807
48.7218,157.021
48.7475,157.1582
48.7732,156.913
48.7989,157.096
48.8245,156.954
48.8502,157.252
48.8759,157.913
48.9016,157.892
48.9272,156.952
48.9529,157.308
48.9786,157.216
49.0043,158.284
49.0299,157.519
49.0556,157.713
49.0813,156.66
49.107,157.79
49.1327,156.559
49.1583,158.061
49.184,156.445
49.2097,158.089
49.2354,156.503
49.261,158.284
49.2867,156.928
49.3124,159.203
49.338,156.976
49.3637,158.215
49.3894,156.626
49.4151,157.962
49.4407,156.689
49.4664,158.345
49.4921,156.888
49.5177,158.174
49.5434,157.21
49.5691,157.968
49.5948,156.972
49.6205,158.328
49.6461,158.153
49.6718,157.815
49.6975,157.272
49.7231,157.813
49.7488,157.465
49.7745,157.611
49.8002,157.669
49.8259,157.175
49.8515,157.687
49.8772,157.496
49.9029,158.655
49.9286,157.517
49.9542,158.116
49.9799,157.493
50.0056,158.558
50.0313,157.005
50.0569,158.47
50.0826,157.126
50.1083,158.386
50.134,156.672
50.1596,158.52
50.1853,157.285
50.211,158.357
50.2366,156.638
50.2623,158.717
50.288,157.018
50.3137,158.468
50.3393,156.765
50.365,158.393
50.3907,157.134
50.4164,158.659
50.442,157.389
50.4677,158.662
50.4934,157.374
50.519,158.173
50.5447,157.355
50.5704,158.03
50.5961,157.385
50.6217,158.158
50.6474,158.474
50.6731,158.401
50.6988,157.614
50.7244,157.413
50.7501,158.037
50.7758,157.8
50.8014,158.108
50.8271,157.219
50.8528,158.356
50.8785,158.265
50.9041,158.752
50.9298,157.14
50.9555,158.438
50.9811,157.305
51.0068,158.585
51.0325,156.858
51.0581,158.584
51.0838,157.044
51.1095,158.733
51.1351,157.125
51.1608,158.67
51.1865,157.023
51.2122,156.0092
51.2378,157.0404
51.2635,156.2172
51.2892,157.13
51.3148,157.429
51.3405,156.136
51.3662,157.613
51.3918,156.11
51.4175,157.335
51.4432,156.342
51.4689,157.454
51.4945,156.511
51.5202,157.549
51.5459,156.676
51.5715,157.226
51.5972,156.949
51.6229,157.262
51.6485,157.279
51.6742,157.29
51.6999,157.369
51.7256,157.005
51.7513,157.44
51.7769,157.288
51.8026,157.82
51.8283,156.754
51.854,157.859
51.8796,157.101
51.9053,158.503
51.931,156.659
51.9567,158.27
51.9824,157.463
52.008,158.975
52.0337,157.079
52.0594,158.239
52.0851,156.341
52.1107,158.146
52.1364,156.564
52.1621,158.46
52.1878,156.879
52.2134,158.17
52.2391,156.818
52.2648,158.166
52.2905,156.864
52.3161,158.295
52.3418,157.002
52.3675,157.893
52.3932,156.802
52.4189,157.887
52.4445,157.353
52.4702,157.814
52.4959,157.098
52.5216,157.664
52.5472,157.579
52.5729,157.539
52.5986,157.635
52.6242,157.552
52.6499,157.679
52.6756,157.362
52.7012,158.043
52.7269,157.771
52.7526,158.206
52.7782,157.392
52.8039,158.147
52.8296,156.675
52.8552,158.181
52.8809,156.882
52.9066,158.865
52.9323,157.513
52.9579,158.807
52.9836,156.988
53.0093,158.538
53.0349,156.745
53.0606,158.701
53.0863,156.904
53.112,158.486
53.1376,157.218
53.1633,158.807
53.189,157.197
53.2146,158.34
53.2403,156.889
53.266,158.328
53.2916,157.165
53.3173,157.974
53.343,157.172
53.3687,158.256
53.3943,157.274
53.42,157.809
53.4457,157.349
53.4713,157.888
53.497,157.708
53.5227,157.748
53.5484,157.852
53.5741,157.631
53.5997,157.82
53.6254,157.324
53.6511,158.14
53.6767,157.288
53.7024,157.874
53.7281,156.5846
53.7538,156.76
53.7794,157.569
53.8051,157.638
53.8308,156.378
53.8565,157.779
53.8821,156.331
53.9078,157.901
53.9335,156.864
53.9592,158.073
53.9848,156.371
54.0105,157.917
54.0362,156.46
54.0619,158.159
54.0875,156.276
54.1132,157.674
54.1389,156.34
54.1646,158.075
54.1902,156.799
54.2159,157.919
54.2416,156.835
54.2673,157.944
54.2929,156.381
54.3186,157.431
54.3443,156.902
54.3699,157.668
54.3956,157.177
54.4213,157.492
54.4469,157.175
54.4726,157.426
54.4983,157.493
54.524,157.065
54.5496,157.538
54.5753,157.53
54.601,157.935
54.6267,157.018
54.6523,157.844
54.678,156.917
54.7037,158.007
54.7294,157.091
54.755,158.441
54.7807,156.929
54.8064,158.673
54.832,156.831
54.8577,158.46
54.8834,156.998
54.9091,158.447
54.9347,157.471
54.9604,159.179
54.9861,156.825
55.0118,158.22
55.0374,156.608
55.0631,158.291
55.0888,156.829
55.1145,158.132
55.1401,157.295
55.1658,158.393
55.1915,157.287
55.2172,157.999
55.2428,157.108
55.2685,158.455
55.2942,157.432
55.3199,157.735
55.3455,157.695
55.3712,157.934
55.3969,157.802
55.4226,157.515
55.4482,157.874
55.4739,157.882
55.4996,158.258
55.5252,157.26
55.5509,158.003
55.5766,157.569
55.6023,158.387
55.6279,157.041
55.6536,158.442
55.6793,157.054
55.705,158.325
55.7306,156.904
55.7563,158.476
55.782,157.165
55.8076,158.838
55.8333,157.038
55.859,158.863
55.8847,157.155
55.9103,158.646
55.936,157.157
55.9617,157.83560000000003
55.9873,157.59
56.013,158.527
56.0387,157.258
56.0644,158.585
56.09,157.265
56.1157,158.285
56.1414,157.223
56.167,158.292
56.1927,157.561
56.2184,157.15
56.2441,157.07800000000003
56.2697,156.94
56.2954,156.91
56.3211,156.829
56.3467,156.791
56.3724,157.022
56.3981,157.044
56.4238,156.866
56.4494,157.355
56.4751,156.981
56.5008,157.438
56.5265,156.696
56.5521,157.638
56.5778,156.914
56.6035,157.857
56.6292,156.682
56.6548,158.069
56.6805,156.644
56.7062,157.949
56.7319,156.707
56.7575,158.873
56.7832,157.826
56.8089,158.536
56.8346,156.67
56.8603,158.397
56.8859,156.864
56.9116,158.038
56.9373,156.646
56.963,158.918
56.9886,158.068
57.0143,158.246
57.04,156.742
57.0656,158.012
57.0913,157.373
57.117,158.454
57.1427,157.306
57.1683,158.074
57.194,157.409
57.2197,157.48
57.2454,157.462
57.271,157.709
57.2967,157.643
57.3224,157.459
57.3481,157.964
57.3737,157.844
57.3994,158.209
57.4251,157.176
57.4508,157.969
57.4765,157.158
57.5021,158.178
57.5278,156.764
57.5535,158.368
57.5792,157.073
57.6048,158.669
57.6305,156.98
57.6562,158.396
57.6819,156.836
57.7075,158.344
57.7332,156.971
57.7589,158.94
57.7845,157.154
57.8102,158.584
57.8359,156.931
57.8616,158.423
57.8872,157.531
57.9129,158.385
57.9386,156.893
57.9642,158.431
57.9899,157.588
58.0156,159.166
58.0413,157.977
58.0669,158.277
58.0926,157.56
58.1183,158.208
58.1439,157.673
58.1696,158.018
58.1953,158.117
58.2209,158.042
58.2466,157.719
58.2723,157.748
58.298,158.063
58.3236,157.36
58.3493,158.102
58.375,157.623
58.4007,158.541
58.4264,157.178
58.452,158.354
58.4777,157.133
58.5034,158.648
58.5291,157.087
58.5547,158.398
58.5804,157.074
58.6061,158.697
58.6318,156.968
58.6574,158.431
58.6831,156.865
58.7088,155.9478
58.7345,157.0134
58.7601,156.36239999999998
58.7858,157.147
58.8115,157.629
58.8372,156.368
58.8628,157.634
58.8885,156.454
58.9142,157.825
58.9398,156.504
58.9655,157.691
58.9912,157.34
59.0169,158.697
59.0426,157.259
59.0682,157.488
59.0939,157.086
59.1196,157.532
59.1453,157.448
59.1709,157.42
59.1966,157.762
59.2223,157.383
59.248,157.454
59.2736,157.279
59.2993,157.896
59.325,156.95
59.3506,157.665
59.3763,157.072
59.402,158.128
59.4277,156.758
59.4533,158.045
59.479,156.873
59.5047,158.421
59.5303,156.782
59.556,158.178
59.5817,156.779
59.6074,158.439
59.633,156.613
59.6587,158.316
59.6844,156.91
59.7101,158.313
59.7357,156.76
59.7614,158.3
59.7871,157.138
59.8127,158.382
59.8384,157.051
59.8641,158.023
59.8898,157.153
59.9155,157.968
59.9411,157.328
59.9668,158.047
59.9925,157.662
60.0182,158.53
60.0438,158.065
60.0695,157.827
60.0952,157.727
60.1208,157.428
60.1465,157.744
60.1722,157.642
60.1979,158.177
60.2235,157.753
60.2492,158.177
60.2749,157.259
60.3005,158.439
60.3262,157.155
60.3519,158.218
60.3775,157.211
60.4032,158.834
60.4289,157.231
60.4546,158.614
60.4802,157.163
60.5059,158.676
60.5316,156.817
60.5572,158.536
60.5829,157.169
60.6086,158.7
60.6342,156.74
60.6599,158.326
60.6856,156.934
60.7113,158.339
60.7369,157.179
60.7626,158.379
60.7883,157.31
60.8139,158.52
60.8396,157.388
60.8653,158.067
60.8909,157.564
60.9166,158.367
60.9423,157.914
60.9679,158.113
60.9936,157.978
61.0193,158.251
61.0449,158.637
61.0706,157.78
61.0963,158.262
61.1219,157.859
61.1476,158.099
61.1733,157.755
61.199,156.074
61.2246,156.8354
61.2503,157.00539999999998
61.276,157.619
61.3016,157.846
61.3273,156.4
61.353,157.399
61.3787,156.474
61.4043,158.181
61.43,156.654
61.4557,157.843
61.4814,156.405
61.507,157.912
61.5327,156.389
61.5584,157.897
61.5841,156.566
61.6097,158.057
61.6354,156.387
61.6611,157.702
61.6867,156.696
61.7124,157.963
61.7381,156.83
61.7638,157.825
61.7895,157.008
61.8151,157.915
61.8408,156.927
61.8665,157.557
61.8922,157.253
61.9178,157.685
61.9435,157.296
61.9692,157.603
61.9949,157.764
62.0205,157.741
62.0462,158.457
62.0719,157.714
62.0975,158.067
62.1232,157.291
62.1489,157.833
62.1745,156.921
62.2002,158.277
62.2259,157.523
62.2515,158.297
62.2772,157.088
62.3029,157.5684
62.3286,157.594
62.3542,158.108
62.3799,156.755
62.4056,158.559
62.4313,156.832
62.4569,158.439
62.4826,156.965
62.5083,158.534
62.5339,156.663
62.5596,158.154
62.5853,156.893
62.611,158.711
62.6366,157.112
62.6623,158.228
62.688,157.38
62.7136,158.615
62.7393,158.136
62.765,158.411
62.7907,157.541
62.8163,157.975
62.842,157.297
62.8677,157.54
62.8933,157.739
62.919,157.943
62.9447,158.005
62.9704,157.326
62.9961,157.985
63.0217,157.438
63.0474,157.995
63.0731,157.264
63.0988,159.232
63.1244,158.176
63.1501,159.146
63.1758,158.249
63.2015,159.08
63.2272,157.211
63.2528,158.4
63.2785,156.867
63.3042,158.63
63.3299,156.911
63.3556,158.339
63.3812,156.697
63.4069,158.763
63.4326,156.708
63.4583,158.204
63.4839,156.641
63.5096,158.718
63.5353,158.018
63.561,158.442
63.5867,156.956
63.6123,158.402
63.638,156.994
63.6637,158.178
63.6894,157.423
63.715,157.502
63.7407,157.2072
63.7664,156.582
63.7921,157.111
63.8178,157.418
63.8434,156.83
63.8691,156.825
63.8948,157.305
63.9205,157.327
63.9462,157.226
63.9718,156.855
63.9975,157.935
64.0232,157.164
64.0489,157.529
64.0745,156.708
64.1002,158.263
64.1259,157.453
64.1516,157.887
64.1772,156.487
64.2029,158.413
64.2286,156.549
64.2543,158.439
64.2799,158.136
64.3056,159.097
64.3313,156.716
64.357,158.075
64.3826,156.788
64.4083,158.64
64.434,156.648
64.4597,158.062
64.4853,156.727
64.511,158.068
64.5367,156.545
64.5624,157.799
64.588,157.359
64.6137,158.093
64.6394,156.949
64.6651,157.498
64.6908,157.112
64.7164,157.823
64.7421,157.36
64.7678,157.57
64.7935,157.74
64.8191,157.758
64.8448,157.857
64.8705,157.814
64.8962,158.28
64.9218,157.88
64.9475,158.092
64.9732,157.016
64.9988,158.366
65.0245,156.929
65.0502,158.176
65.0759,156.689
65.1015,158.549
65.1272,157.828
65.1529,158.776
65.1786,156.731
65.2042,158.714
65.2299,157.136
65.2556,158.178
65.2813,156.545
65.307,158.321
65.3326,156.931
65.3583,158.289
65.384,156.771
65.4097,158.318
65.4353,157.092
65.461,158.245
65.4867,157.397
65.5124,158.34
65.5381,157.111
65.5637,157.738
65.5894,157.24
65.6151,158.133
65.6408,157.337
65.6664,157.721
65.6921,157.599
65.7178,157.57
65.7435,157.569
65.7691,157.769
65.7948,158.383
65.8205,157.299
65.8461,157.786
65.8718,157.031
65.8975,158.071
65.9232,157.133
65.9488,158.059
65.9745,157.002
66.0002,158.889
66.0258,156.941
66.0515,158.432
66.0772,157.414
66.1029,159.233
66.1285,157.209
66.1542,158.465
66.1799,156.796
66.2056,155.8502
66.2312,157.02219999999997
66.2569,156.445
66.2826,157.252
66.3082,157.905
66.3339,156.326
66.3596,157.576
66.3853,156.009
66.4109,158.053
66.4366,156.791
66.4623,157.613
66.4879,156.569
66.5136,157.186
66.5393,156.327
66.5649,157.46
66.5906,156.926
66.6163,157.258
66.642,156.826
66.6676,157.263
66.6933,157.361
66.719,157.052
66.7447,157.044
66.7703,156.665
66.796,157.84
66.8217,157.727
66.8473,157.746
66.873,156.772
66.8986,158.376
66.9243,157.14
66.95,158.101
66.9757,156.989
67.0013,158.636
67.027,156.316
67.0527,158.356
67.0783,156.957
67.104,159.068
67.1297,156.782
67.1554,158.224
67.181,156.783
67.2067,158.528
67.2324,156.888
67.2581,158.528
67.2837,157.001
67.3094,158.319
67.3351,157.13
67.3608,158.828
67.3864,157.754
67.4121,158.438
67.4378,156.98
67.4635,157.679
67.4891,157.223
67.5148,158.021
67.5405,157.458
67.5661,157.901
67.5918,157.9
67.6175,157.952
67.6432,157.714
67.6688,157.478
67.6945,157.922
67.7202,157.364
67.7459,158.078
67.7715,157.127
67.7972,158.251
67.8229,157.297
67.8486,158.249
67.8742,156.833
67.8999,158.618
67.9256,157.212
67.9513,158.44
67.9769,156.784
68.0026,158.663
68.0283,157.118
68.054,158.563
68.0796,156.828
68.1053,157.6718
68.131,157.575
68.1567,158.456
68.1823,156.937
68.208,158.839
68.2337,157.304
68.2593,158.484
68.285,157.279
68.3107,158.58
68.3363,157.297
68.362,158.233
68.3877,157.313
68.4134,158.44
68.4391,157.645
68.4647,158.016
68.4904,157.88
68.5161,157.926
68.5418,157.672
68.5674,157.606
68.5931,157.985
68.6188,157.808
68.6444,157.881
68.6701,157.329
68.6958,158.149
68.7215,156.731
68.7471,156.97039999999998
68.7728,157.982
68.7985,157.683
68.8241,156.184
68.8498,157.521
68.8755,156.388
68.9012,157.801
68.9268,156.435
68.9525,157.817
68.9782,156.395
69.0039,158.046
69.0295,156.474
69.0552,158.182
69.0809,157.005
69.1066,158.812
69.1322,156.648
69.1579,157.863
69.1836,156.719
69.2092,158.431
69.2349,157.023
69.2606,158.264
69.2863,157.057
69.3119,158.217
69.3376,157.253
69.3633,157.94
69.389,157.136
69.4146,158.017
69.4403,157.6
69.466,157.634
69.4916,157.726
69.5173,157.925
69.543,157.832
69.5687,157.459
69.5943,157.908
69.62,157.645
69.6457,158.011
69.6714,156.968
69.697,158.157
69.7227,157.252
69.7484,158.429
69.774,157.128
69.7997,158.492
69.8254,156.986
69.851,158.602
69.8767,156.687
69.9024,158.663
69.9281,156.91
69.9538,158.487
69.9794,157.146
70.0051,158.701
70.0308,156.881
70.0564,158.701
70.0821,157.125
70.1078,157.8886
70.1334,157.665
70.1591,158.716
70.1848,157.236
70.2105,158.46
70.2361,157.192
70.2618,158.393
70.2874,157.465
70.3131,158.292
70.3388,157.703
70.3644,157.971
70.3901,157.949
70.4158,158.275
70.4415,157.843
70.4671,157.372
70.4928,158.037
70.5184,157.603
70.5441,158.002
70.5698,157.266
70.5954,158.275
70.6211,157.31
70.6468,158.593
70.6724,157.258
70.6981,158.613
70.7238,157.221
70.7494,158.694
70.7751,157.022
70.8008,158.759
70.8265,157.024
70.8521,158.777
70.8778,156.907
70.9035,158.751
70.9291,157.167
70.9548,158.507
70.9805,156.896
71.0061,158.855
71.0318,157.104
71.0575,158.437
71.0831,157.021
71.1088,158.711
71.1345,157.938
71.1602,158.501
71.1858,157.405
71.2115,157.521
71.2372,157.1918
71.2628,156.616
71.2885,157.217
71.3142,157.2
71.3398,156.592
71.3655,157.289
71.3912,157.24
71.4169,157.175
71.4425,157.364
71.4682,157.155
71.4939,157.538
71.5195,156.985
71.5452,157.585
71.5709,156.792
71.5965,157.802
71.6222,156.687
71.6479,157.823
71.6735,156.716
71.6992,158.217
71.7249,156.6
71.7505,158.096
71.7762,156.783
71.8019,158.506
71.8275,156.682
71.8532,158.242
71.8789,156.621
71.9045,158.486
71.9302,156.8
71.9559,158.275
71.9815,156.778
72.0072,158.598
72.0329,157.143
72.0586,158.307
72.0842,157.085
72.1099,158.362
72.1356,158.09
72.1613,158.521
72.1869,157.363
72.2126,158.186
72.2383,157.505
72.264,157.596
72.2896,157.385
72.3153,157.62
72.341,157.96
72.3666,157.525
72.3923,157.831
72.418,157.413
72.4437,158.12
72.4693,157.718
72.495,159.132
72.5207,157.901
72.5463,158.516
72.572,157.099
72.5977,158.459
72.6233,157.014
72.649,158.305
72.6747,156.696
72.7004,158.651
72.726,156.958
72.7517,158.361
72.7774,157.1
72.8031,158.811
72.8287,156.958
72.8544,158.569
72.8801,156.883
72.9058,158.56
72.9314,157.073
72.9571,158.315
72.9828,157.076
73.0085,158.491
73.0341,157.162
73.0598,157.996
73.0855,157.383
73.1112,158.374
73.1368,157.97
73.1625,158.908
73.1882,157.934
73.2138,157.819
73.2395,157.885
73.2652,157.77
73.2908,157.972
73.3165,157.701
73.3421,158.243
73.3678,157.486
73.3935,158.284
73.4191,157.57
73.4448,158.274
73.4705,157.246
73.4961,158.556
73.5218,157.16
73.5474,158.233
73.5731,156.855
73.5988,158.641
73.6245,156.942
73.6501,158.592
73.6758,157.056
73.7015,155.8726
73.7271,156.94119999999998
73.7528,156.2874
73.7785,157.195
73.8041,157.656
73.8298,156.125
73.8555,157.653
73.8811,156.288
73.9068,157.38
73.9325,156.217
73.9582,157.865
73.9838,156.706
74.0095,157.901
74.0352,156.951
74.0609,157.783
74.0865,156.963
74.1122,157.687
74.1379,157.759
74.1635,157.847
74.1892,157.249
74.2149,157.318
74.2406,157.489
74.2662,157.049
74.2919,157.506
74.3176,157.264
74.3432,157.412
74.3689,156.605
74.3946,157.876
74.4203,157.188
74.4459,158.065
74.4716,156.609
74.4973,157.996
74.5229,156.764
74.5486,158.062
74.5743,156.455
74.6,158.248
74.6256,156.533
74.6513,158.102
74.677,156.749
74.7026,158.57
74.7283,156.926
74.754,158.378
74.7796,156.816
74.8053,158.455
74.8309,156.903
74.8566,158.155
74.8823,156.923
74.908,158.273
74.9337,157.22
74.9593,157.894
74.985,157.476
75.0107,158.008
75.0364,157.492
75.062,157.695
75.0877,157.445
75.1134,157.966
75.1391,157.866
75.1647,157.638
75.1904,158.769
75.2161,158.047
75.2418,158.02
75.2674,157.328
75.2931,158.055
75.3188,156.872
75.3445,158.224
75.3702,156.969
75.3958,158.226
75.4215,156.919
75.4472,158.397
75.4729,156.9
75.4985,158.681
75.5242,156.938
75.5499,158.228
75.5756,156.417
75.6013,158.634
75.6269,156.947
75.6526,158.379
75.6783,157.181
75.7039,158.729
75.7296,157.041
75.7553,158.144
75.7809,157.006
75.8066,158.344
75.8323,157.411
75.858,158.446
75.8836,157.507
75.9093,158.301
75.935,157.605
75.9606,158.061
75.9863,157.517
76.012,158.138
76.0376,158.061
76.0633,157.799
76.089,157.824
76.1147,157.705
76.1403,158.195
76.166,158.103
76.1917,156.09300000000002
76.2174,156.628
76.243,156.8818
76.2687,157.035
76.2944,157.102
76.3201,156.316
76.3457,157.478
76.3714,156.255
76.3971,157.734
76.4228,156.353
76.4484,157.539
76.4741,156.135
76.4998,157.761
76.5254,156.531
76.5511,157.876
76.5768,156.381
76.6025,158.218
76.6281,156.686
76.6538,157.953
76.6795,156.595
76.7051,157.888
76.7308,156.538
76.7565,157.599
76.7822,156.817
76.8078,157.985
76.8335,156.89
76.8592,157.907
76.8849,157.27
76.9105,157.753
76.9362,157.298
76.9619,157.653
76.9876,157.387
77.0132,157.436
77.0389,157.446
77.0646,157.279
77.0902,157.597
77.1159,157.252
77.1416,157.808
77.1673,157.229
77.1929,158.707
77.2186,157.393
77.2443,158.044
77.2699,156.863
77.2956,158.219
77.3213,156.968
77.347,158.191
77.3726,156.97
77.3983,158.329
77.424,156.522
77.4497,158.173
77.4753,156.649
77.501,158.281
77.5267,156.751
77.5524,158.34
77.578,157.357
77.6037,159.238
77.6294,157.425
77.655,158.283
77.6807,156.819
77.7064,158.295
77.7321,157.05
77.7577,158.05
77.7834,157.221
77.8091,157.98
77.8347,157.206
77.8604,157.758
77.8861,157.306
77.9117,157.619
77.9374,157.543
77.9631,157.628
77.9887,157.845
78.0144,157.592
78.0401,158.09
78.0657,157.498
78.0914,158.133
78.1171,157.267
78.1428,158.036
78.1684,157.006
78.1941,159.025
78.2198,157.722
78.2455,158.368
78.2711,156.778
78.2968,158.398
78.3225,156.903
78.3482,158.519
78.3738,156.888
78.3995,158.497
78.4252,156.841
78.4509,158.375
78.4766,156.892
78.5022,158.398
78.5279,157.125
78.5536,158.237
78.5793,156.95
78.605,158.355
78.6306,157.367
78.6563,158.137
78.682,157.019
78.7077,157.509
78.7333,157.0288
78.759,156.338
78.7847,157.058
78.8104,157.22
78.836,156.603
78.8617,156.996
78.8874,156.912
78.9131,157.319
78.9387,157.099
78.9644,156.805
78.9901,157.387
79.0158,156.997
79.0414,157.197
79.0671,156.694
79.0928,157.734
79.1184,156.771
79.1441,157.869
79.1698,157.218
79.1955,158.938
79.2211,156.897
79.2468,157.843
79.2725,156.563
79.2982,158.1
79.3238,156.359
79.3495,157.832
79.3752,156.574
79.4009,158.225
79.401,156.885
79.4522,158.204
79.4779,156.661
79.5036,158.279
79.5292,156.769
79.5549,157.863
79.5806,156.694
79.6063,158.31
79.632,157.076
79.6576,157.639
79.6833,156.856
79.709,157.862
79.7346,157.308
79.7603,157.766
79.786,157.506
79.8116,157.752
79.8373,157.522
79.863,157.453
79.8887,157.667
79.9143,157.423
79.94,157.84
79.9657,157.279
79.9914,158.266
80.017,157.345
80.0427,158.151
80.0684,157.078
80.0941,158.481
80.1197,157.037
80.1454,158.295
80.1711,156.97
80.1967,157.6804
80.2224,157.352
80.2481,158.654
80.2738,157.131
80.2994,158.715
80.3251,156.914
80.3508,158.46
80.3764,156.962
80.4021,158.548
80.4278,157.25
80.4534,158.412
80.4791,156.938
80.5048,158.388
80.5304,157.277
