时间(s),电流(mA)
28.1611,159.046
28.1868,157.901
28.2124,158.685
28.2381,158.02
28.2638,158.789
28.2895,157.83
28.3151,159.202
28.3408,157.435
28.3665,159.463
28.3922,157.552
28.4178,159.401
28.4435,157.791
28.4692,159.204
28.4949,158.132
28.5205,158.99
28.5462,157.418
28.5719,159.609
28.5976,157.703
28.6232,159.562
28.6489,157.628
28.6746,159.181
28.7003,158.155
28.7259,158.843
28.7516,158.586
28.7773,159.235
28.803,157.93
28.8286,158.858
28.8543,157.853
28.88,158.525
28.9056,158.639
28.9313,158.94
28.957,158.217
28.9827,158.842
29.0083,158.599
29.034,157.714
29.0597,158.469
29.0854,158.939
29.111,159.055
29.1367,157.902
29.1624,159.326
29.1881,157.685
29.2138,158.881
29.2394,157.992
29.2651,159.454
29.2908,157.543
29.3165,159.602
29.3422,157.447
29.3678,159.387
29.3935,157.961
29.4192,158.87
29.4449,156.874
29.4705,159.055
29.4962,157.692
29.5219,158.444
29.5476,157.74899999999997
29.5733,156.79299999999998
29.5989,157.973
29.6246,158.279
29.6503,157.221
29.676,157.866
29.7017,156.829
29.7273,158.332
29.753,157.554
29.7787,157.991
29.8044,158.158
29.8301,158.522
29.8557,157.489
29.8814,157.844
29.9071,158.608
29.9328,157.795
29.9584,157.505
29.9841,157.92
30.0098,158.807
30.0355,157.648
30.0611,158.821
30.0868,157.851
30.1125,158.578
30.1382,157.715
30.1639,158.361
30.1896,157.878
30.2152,159.019
30.2409,157.406
30.2666,159.432
30.2923,157.227
30.318,158.88
30.3436,157.389
30.3693,158.525
30.395,157.045
30.4207,159.337
30.4464,157.655
30.472,158.67
30.4977,157.208
30.5234,158.695
30.5491,157.919
30.5748,159.052
30.6005,157.471
30.6262,158.579
30.6519,157.794
30.6775,158.811
30.7032,157.562
30.7289,158.417
30.7546,158.303
30.7803,158.604
30.8059,157.936
30.8316,158.139
30.8573,158.838
30.883,158.339
30.9087,158.328
30.9343,158.237
30.96,158.958
30.9857,157.899
31.0114,159.347
31.037,158.054
31.0627,158.813
31.0884,157.895
31.1141,158.857
31.1398,157.986
31.1654,159.349
31.1911,157.511
31.2168,159.066
31.2425,157.059
31.2682,159.371
31.2938,157.902
31.3195,158.946
31.3452,157.812
31.3709,159.137
31.3965,157.8
31.4222,159.612
31.4479,157.32
31.4736,158.415
31.4992,157.273
31.5249,159.018
31.5506,158.091
31.5763,158.657
31.602,158.083
31.6276,159.118
31.6533,158.088
31.679,158.145
31.7047,157.85
31.7303,158.639
31.756,158.318
31.7817,158.488
31.8074,159.374
31.833,158.375
31.8587,158.919
31.8844,158.419
31.9101,158.467
31.9358,157.51
31.9614,158.443
31.9871,157.815
32.0128,156.27519999999998
32.0385,157.11719999999997
32.0641,157.1476
32.0898,157.719
32.1155,157.948
32.1412,156.502
32.1669,158.619
32.1925,156.758
32.2182,158.787
32.2439,157.165
32.2696,158.189
32.2953,156.866
32.3209,158.95
32.3466,157.225
32.3723,158.378
32.398,157.696
32.4237,158.345
32.4494,156.791
32.475,158.438
32.5007,157.917
32.5264,158.33
32.5521,157.919
32.5778,158.586
32.6035,157.737
32.6291,158.705
32.6548,157.527
32.6805,158.4
32.7062,158.337
32.7319,158.083
32.7575,158.404
32.7832,157.6
32.8089,158.691
32.8346,158.298
32.8602,157.964
32.8859,157.412
32.9116,159.12
32.9373,157.876
32.9629,158.386
32.9886,157.769
33.0143,158.685
33.04,157.251
33.0656,158.758
33.0913,157.533
33.117,159.055
33.1427,157.826
33.1684,159.278
33.194,157.366
33.2197,158.889
33.2454,157.556
33.2711,159.473
33.2968,157.799
33.3224,159.261
33.3481,157.873
33.3738,158.627
33.3995,157.287
33.4252,158.476
33.4508,157.323
33.4765,158.824
33.5022,157.597
33.5279,158.899
33.5535,158.282
33.5792,157.922
33.6049,157.992
33.6306,158.732
33.6563,158.309
33.6819,158.134
33.7076,158.973
33.7333,158.209
33.759,158.628
33.7847,158.129
33.8103,158.801
33.836,158.288
33.8617,158.562
33.8874,157.855
33.913,159.438
33.9387,157.527
33.9644,158.47
33.9901,157.484
34.0157,159.372
34.0414,157.29
34.0671,159.228
34.0928,157.398
34.1184,159.128
34.1441,157.14
34.1698,158.704
34.1954,157.708
34.2211,159.083
34.2468,157.006
34.2725,158.486
34.2981,157.422
34.3238,159.512
34.3495,157.767
34.3752,158.54
34.4008,158.047
34.4265,158.676
34.4522,157.587
34.4779,158.496
34.5036,158.297
34.5292,157.262
34.5549,157.7274
34.5806,157.405
34.6063,157.972
34.6319,157.701
34.6576,157.814
34.6833,157.059
34.709,158.219
34.7347,157.802
34.7603,157.427
34.786,157.331
34.8117,157.958
34.8374,156.739
34.8631,157.875
34.8887,157.279
34.9144,158.074
34.9401,157.257
34.9658,158.637
34.9914,156.84
35.0171,159.284
35.0428,157.286
35.0685,158.724
35.0942,157.343
35.1198,158.443
35.1455,156.799
