时间(s),电流(mA)
35.0543,157.111
35.0799,158.627
35.1056,157.151
35.1313,159.003
35.1569,156.512
35.1826,158.124
35.2082,157.13
35.2339,158.649
35.2596,156.788
35.2852,159.121
35.3109,157.492
35.3366,158.251
35.3622,157.222
35.3879,158.857
35.4135,157.13
35.4392,158.466
35.4649,157.495
35.4905,157.814
35.5162,158.075
35.5419,158.17
35.5675,157.714
35.5932,158.322
35.6188,157.485
35.6445,157.252
35.6702,157.965
35.6958,158.087
35.7215,158.399
35.7472,158.212
35.7728,158.104
35.7985,157.661
35.8241,158.752
35.8498,156.913
35.8755,157.773
35.9011,157.707
35.9268,159.057
35.9524,156.981
35.9781,157.7072
36.0038,156.869
36.0294,158.806
36.0551,156.823
36.0807,158.151
36.1064,156.889
36.1321,159.029
36.1577,157.1
36.1834,158.54
36.209,157.154
36.2347,156.35719999999998
36.2604,157.385
36.286,157.563
36.3117,157.3002
36.3374,155.954
36.363,157.807
36.3887,157.792
36.4143,156.441
36.44,157.66
36.4657,157.568
36.4913,157.85
36.517,157.337
36.5427,157.608
36.5683,156.92
36.594,157.267
36.6196,157.994
36.6453,157.653
36.671,157.494
36.6966,157.779
36.7223,157.748
36.7479,156.422
36.7736,157.693
36.7993,157.344
36.8249,158.081
36.8506,157.274
36.8762,158.345
36.9019,156.879
36.9275,159.012
36.9532,156.571
36.9789,158.513
37.0045,157.41
37.0302,158.467
37.0558,156.753
37.0815,158.584
37.1071,157.205
37.1328,159.045
37.1584,157.1
37.1841,158.987
37.2097,157.161
37.2354,158.147
37.261,156.857
37.2867,158.182
37.3123,157.823
37.338,158.684
37.3637,157.602
37.3893,158.553
37.415,157.443
37.4406,158.213
37.4663,157.636
37.492,157.87
37.5176,158.499
37.5433,157.481
37.569,158.322
37.5946,158.142
37.6203,158.356
37.6459,158.062
37.6716,158.315
37.6972,157.159
37.7229,158.687
37.7486,158.118
37.7742,158.7
37.7999,157.14
37.8255,159.072
37.8512,157.485
37.8768,158.407
37.9025,156.933
37.9281,159.212
37.9538,157.387
37.9795,158.806
38.0051,157.137
38.0308,158.567
38.0565,156.83
38.0821,158.84
38.1078,156.91
38.1335,158.521
38.1591,157.793
38.1848,159.096
38.2105,157.498
38.2361,158.961
38.2618,157.581
38.2875,158.653
38.3131,157.755
38.3388,157.786
38.3644,157.68
38.3901,158.643
38.4158,158.045
38.4414,157.446
38.4671,157.187
38.4928,157.367
38.5184,158.671
38.5441,158.309
38.5697,158.057
38.5954,157.387
38.6211,158.936
38.6467,157.605
38.6724,158.676
38.6981,157.898
38.7237,158.821
38.7494,157.281
38.7751,158.522
38.8007,157.04659999999998
38.8264,156.5944
38.852,157.454
38.8777,157.761
38.9034,156.433
38.929,158.738
38.9547,156.722
38.9804,158.931
39.006,157.015
39.0317,158.513
39.0574,157.35
39.083,158.35
39.1087,157.161
39.1343,158.447
39.16,156.837
39.1857,157.903
39.2114,157.29
39.237,158.283
39.2627,156.862
39.2884,157.398
39.314,157.235
39.3397,158.39
39.3654,157.806
39.391,157.211
39.4167,157.508
39.4424,158.081
39.468,158.068
39.4937,157.388
39.5194,158.127
39.545,157.1
39.5707,158.806
39.5963,157.821
39.622,158.43
39.6477,157.487
39.6733,158.713
39.699,157.742
39.7247,158.908
39.7503,157.116
39.776,157.6254
39.8017,156.787
39.8273,158.341
39.853,156.975
39.8787,159.163
39.9043,156.935
39.93,158.853
39.9557,157.05
39.9813,158.298
40.007,156.975
40.0326,158.524
40.0583,157.863
40.084,159.156
40.1096,157.817
40.1353,158.0528
40.161,157.521
40.1866,158.028
40.2123,157.742
40.2379,158.408
40.2636,157.282
40.2893,158.343
40.3149,158.464
40.3406,157.598
40.3662,158.184
40.3919,157.702
40.4176,158.391
40.4432,157.767
40.4689,158.49
40.4945,158.09
40.5202,158.478
40.5459,157.471
40.5715,158.852
40.5972,157.146
40.6229,159.214
