时间(s),电流(mA)
26.4897,157.687
26.5154,158.276
26.5411,157.315
26.5668,158.408
26.5924,157.502
26.6181,157.55
26.6438,157.22
26.6694,159.417
26.6951,157.457
26.7208,158.019
26.7465,156.484
26.7721,158.413
26.7978,157.541
26.8235,158.942
26.8492,157.424
26.8748,159.449
26.9005,156.841
26.9262,159.095
26.9518,157.333
26.9775,158.749
27.0032,157.608
27.0289,158.619
27.0546,156.869
27.0802,158.708
27.1059,157.652
27.1316,158.397
27.1572,157.023
27.1829,158.092
27.2086,157.422
27.2342,158.862
27.2599,157.806
27.2856,158.753
27.3112,158.323
27.3369,158.042
27.3626,158.056
27.3882,158.642
27.4139,158.437
27.4396,157.519
27.4653,158.122
27.4909,158.311
27.5166,158.696
27.5423,158.084
27.5679,159.259
27.5936,157.506
27.6193,158.572
27.645,157.701
27.6706,159.436
27.6963,157.672
27.722,159.641
27.7476,157.297
27.7733,159.391
27.799,157.765
27.8246,159.063
27.8503,158.064
27.876,159.293
27.9017,157.291
27.9273,159.395
27.953,157.429
27.9787,159.375
28.0044,157.449
28.03,158.483
28.0557,157.405
28.0814,159.279
28.1071,157.533
28.1327,158.838
28.1584,158.203
28.1841,158.652
28.2097,158.513
28.2354,158.539
28.2611,157.713
28.2867,158.169
28.3124,158.846
28.3381,158.037
28.3637,158.68
28.3894,158.436
28.4151,158.159
28.4408,157.598
28.4664,158.548
28.4921,158.081
28.5178,159.329
28.5434,157.514
28.5691,159.496
28.5948,157.495
28.6204,159.19
28.6461,157.961
28.6718,159.248
28.6975,157.958
28.7231,156.5346
28.7488,157.5366
28.7745,156.8884
28.8002,157.167
28.8258,158.179
28.8515,156.809
28.8772,158.027
28.9029,157.6374
28.9286,157.829
28.9542,157.05
28.9799,158.472
29.0056,156.747
29.0313,158.702
29.0569,157.204
29.0826,158.764
29.1083,157.926
29.134,158.059
29.1597,158.141
29.1854,158.168
29.211,157.669
29.2367,158.282
29.2624,157.546
29.2881,158.125
29.3138,158.061
29.3394,157.912
29.3651,159.095
29.3908,157.533
29.4164,158.459
29.4421,157.853
29.4678,158.825
29.4935,158.09
29.5191,159.563
29.5448,157.503
29.5705,158.813
29.5962,157.434
29.6219,158.513
29.6475,157.012
29.6732,158.763
29.6989,157.451
29.7246,159.631
29.7502,157.271
29.7759,159.26
29.8016,157.528
29.8273,158.804
29.8529,157.159
29.8786,159.246
29.9043,157.724
29.93,158.936
29.9557,157.979
29.9813,158.526
30.007,158.077
30.0327,158.889
30.0584,157.958
30.084,159.133
30.1097,157.689
30.1354,158.632
30.161,158.476
30.1867,157.944
30.2124,158.059
30.2381,158.619
30.2637,158.461
30.2894,157.614
30.3151,157.841
30.3407,157.586
30.3664,158.837
30.3921,157.873
30.4177,158.742
30.4434,157.906
30.4691,158.834
30.4948,157.356
30.5204,158.913
30.5461,157.622
30.5718,159.088
30.5975,157.872
30.6231,159.256
30.6488,157.183
30.6745,159.053
30.7001,157.722
30.7258,159.23
30.7515,157.423
30.7772,159.245
30.8028,158.279
30.8285,159.03
30.8542,158.035
30.8798,158.99
30.9055,157.31
30.9312,159.282
30.9569,157.658
30.9825,158.205
31.0082,157.795
31.0339,159.078
31.0596,157.935
31.0853,158.588
31.1109,158.552
31.1366,158.222
31.1623,158.709
31.188,158.033
31.2136,156.533
31.2393,157.0052
31.265,157.7168
31.2907,157.663
31.3163,158.407
31.342,157.223
31.3677,158.098
31.3934,157.542
31.4191,157.994
31.4447,157.037
31.4704,158.695
31.4961,157.038
31.5217,158.737
31.5474,156.593
31.5731,158.714
31.5988,157.28
31.6244,158.398
31.6501,157.5
31.6758,158.57
31.7015,156.998
31.7271,159.149
31.7528,156.953
31.7785,158.11
31.8042,157.235
31.8298,158.537
31.8555,157.067
31.8812,158.907
31.9069,157.599
31.9325,158.529
31.9582,157.696
31.9839,157.922
32.0096,157.452
32.0352,158.456
32.0609,158.24
32.0866,158.145
32.1123,158.887
32.1379,158.114
32.1636,158.318
32.1893,158.199
32.215,158.253
32.2406,158.024
32.2663,158.278
32.292,157.76
32.3177,159.115
32.3433,156.908
32.369,159.238
32.3947,157.789
32.4204,158.701
32.446,157.073
32.4717,158.556
32.4974,157.563
32.5231,159.026
32.5487,157.599
32.5744,159.575
32.6001,157.236
32.6258,159.381
32.6514,157.57
32.6771,158.751
32.7028,158.274
32.7285,159.019
32.7542,157.734
32.7798,159.11
32.8055,157.451
32.8312,158.342
32.8569,157.662
32.8825,158.378
32.9082,157.646
32.9339,158.693
32.9596,157.857
32.9852,158.236
33.0109,158.144
33.0366,158.059
33.0622,158.766
