时间(s),电流(mA)
27.6725,157.139
27.6982,158.538
27.7239,158.404
27.7495,159.041
27.7752,158.046
27.8009,158.40839999999997
27.8266,157.69
27.8522,159.441
27.8779,157.824
27.9036,159.169
27.9293,157.318
27.9549,159.478
27.9806,157.458
28.0063,159.449
28.032,158.029
28.0576,158.556
28.0833,158.196
28.109,159.602
28.1347,157.41
28.1603,158.78
28.186,158.438
28.2117,159.358
28.2374,158.147
28.263,159.218
28.2887,158.005
28.3144,158.43
28.3401,157.92520000000002
28.3657,157.33
28.3914,158.079
28.4171,157.782
28.4428,157.584
28.4684,157.904
28.4941,157.938
28.5198,158.29
28.5455,157.742
28.5711,157.844
28.5968,158.505
28.6225,157.453
28.6481,158.719
28.6738,157.134
28.6995,157.935
28.7252,157.252
28.7508,158.774
28.7765,157.027
28.8022,158.398
28.8279,157.293
28.8535,158.982
28.8792,157.186
28.9049,159.347
28.9305,157.392
28.9562,158.891
28.9819,157.993
29.0076,158.934
29.0332,157.777
29.0589,159.057
29.0846,157.664
29.1102,159.413
29.1359,157.234
29.1616,158.068
29.1872,157.416
29.2129,159.116
29.2386,157.755
29.2642,158.846
29.2899,157.984
29.3156,158.56
29.3413,158.724
29.3669,158.22
29.3926,158.819
29.4183,158.744
29.4439,158.304
29.4696,158.418
29.4953,158.624
29.5209,158.432
29.5466,158.929
29.5723,157.845
29.5979,159.332
29.6236,157.782
29.6493,159.007
29.675,157.984
29.7006,158.887
29.7263,158.039
29.752,158.973
29.7776,156.851
29.8033,159.007
29.829,158.219
29.8547,159.171
29.8803,158.016
29.906,159.429
29.9316,157.246
29.9573,159.54
29.983,157.789
30.0087,159.453
30.0343,158.119
30.06,158.722
30.0856,157.56
30.1113,159.277
30.137,158.046
30.1626,158.785
30.1883,158.47
30.214,158.726
30.2396,158.625
30.2653,159.083
30.2909,158.6
30.3166,158.877
30.3423,157.93
30.3679,158.383
30.3936,158.923
30.4193,157.714
30.4449,158.212
30.4706,158.367
30.4963,159.303
30.5219,157.983
30.5476,159.454
30.5733,157.839
30.599,158.693
30.6246,157.625
30.6503,159.55
30.676,157.771
30.7016,159.586
30.7273,157.806
30.753,158.963
30.7787,158.336
30.8043,159.072
30.83,157.815
30.8557,157.0626
30.8813,157.599
30.907,158.713
30.9327,156.745
30.9583,158.601
30.984,157.581
31.0097,158.513
31.0353,157.655
31.061,158.348
31.0867,157.016
31.1123,158.815
31.138,156.994
31.1637,158.762
31.1893,157.741
31.215,158.356
31.2407,157.933
31.2663,157.961
31.292,158.091
31.3177,158.248
31.3433,157.825
31.369,158.407
31.3947,157.94
31.4203,157.955
31.446,158.405
31.4717,157.653
31.4973,158.683
31.523,157.12
31.5487,158.225
31.5743,157.658
31.6,158.241
31.6257,157.17
31.6513,159.19
31.677,157.699
31.7027,158.897
31.7283,157.409
31.754,158.75
31.7797,157.736
31.8053,159.268
31.831,157.005
31.8567,159.688
31.8824,157.458
31.908,159.009
31.9337,157.521
31.9594,158.556
31.985,158.161
32.0107,159.03
32.0363,157.419
32.062,158.955
32.0877,158.339
32.1134,158.355
32.139,157.594
32.1647,158.978
32.1904,158.14
32.216,159.104
32.2417,157.972
32.2674,158.073
32.293,158.739
32.3187,157.978
32.3444,158.754
32.37,158.018
32.3957,158.721
32.4214,158.407
32.447,158.526
32.4727,158.256
32.4983,159.026
32.524,157.633
32.5497,159.414
32.5753,157.531
32.601,159.568
32.6267,157.675
32.6523,159.064
32.678,158.079
32.7037,159.317
32.7293,157.82
32.755,159.678
32.7807,157.554
32.8063,159.717
32.832,157.562
32.8577,159.437
32.8833,158.492
32.909,159.25
32.9347,158.088
32.9603,159.294
32.986,158.145
33.0117,159.05
33.0373,158.734
33.063,158.456
33.0887,158.318
33.1143,159.141
33.14,158.168
33.1657,158.811
33.1913,158.447
33.217,158.348
33.2427,158.956
33.2683,158.193
33.294,156.8014
33.3197,157.41500000000002
33.3453,157.8668
33.371,158.531
33.3967,158.324
33.4223,157.635
33.448,158.333
33.4737,157.276
33.4993,158.86
33.525,156.704
33.5507,158.885
33.5764,157.455
33.602,158.357
33.6277,156.638
33.6534,158.78
33.6791,156.887
33.7047,158.438
33.7304,157.219
33.7561,158.729
33.7818,157.409
33.8074,158.567
33.8331,156.97
33.8588,159.034
33.8844,157.019
33.9101,158.598
33.9358,157.359
33.9614,158.006
33.9871,157.986
34.0128,158.253
34.0385,158.013
34.0641,158.539
34.0898,157.589
34.1155,157.262
34.1411,157.832
34.1668,157.851
34.1925,157.926
34.2181,157.827
34.2438,157.99
34.2695,157.786
34.2951,158.731
34.3208,157.102
34.3465,158.705
34.3722,157.005
34.3978,158.435
34.4235,157.475
34.4492,158.367
34.4748,157.16
34.5005,158.743
34.5262,157.116
34.5518,158.973
34.5775,156.621
34.6031,158.734
34.6288,156.957
34.6545,158.624
34.6801,157.511
34.7058,158.373
34.7315,157.467
34.7571,158.577
34.7828,157.337
34.8085,158.734
34.8341,156.852
34.8598,158.383
34.8855,157.53
34.9111,158.014
34.9368,157.7
34.9625,157.787
34.9881,157.881
35.0138,158.34
35.0395,157.602
35.0651,157.582
35.0908,158.298
35.1165,157.695
35.1421,157.925
35.1678,157.833
35.1935,157.914
35.2191,157.632
35.2448,158.765
35.2704,156.744
35.2961,157.651
35.3218,157.051
35.3475,158.079
35.3731,156.959
35.3988,159.064
35.4245,157.687
35.4501,159.353
35.4758,157.489
35.5015,158.668
35.5271,157.724
35.5528,158.748
35.5785,157.329
35.6041,158.747
35.6298,156.956
35.6554,159.044
35.6811,157.221
35.7068,158.347
35.7324,157.458
35.7581,158.352
35.7838,157.812
35.8094,157.238
35.8351,157.3546
35.8608,156.942
35.8864,157.063
35.9121,157.718
35.9378,156.928
35.9634,157.282
35.9891,157.521
36.0148,157.271
36.0404,157.609
36.0661,157.265
36.0918,157.317
36.1174,157.454
36.1431,157.203
36.1688,157.083
36.1944,157.814
36.2201,156.818
36.2457,158.45
36.2714,156.71
36.2971,158.154
36.3227,157.198
36.3484,158.028
36.3741,157.105
36.3998,158.166
36.4254,156.672
36.4511,158.549
36.4768,157.8002
36.5024,158.655
36.5281,156.744
36.5537,158.381
36.5794,157.305
36.6051,158.018
36.6307,157.302
36.6564,158.419
36.6821,156.719
36.7077,158.753
36.7334,157.281
36.7591,158.489
36.7847,157.464
36.8104,157.618
36.836,157.726
36.8617,157.949
36.8873,157.792
36.913,157.941
36.9387,157.366
36.9644,158.276
36.99,157.858
37.0157,157.388
37.0413,158.044
37.067,157.182
37.0927,158.401
37.1183,157.374
37.144,158.28
37.1697,157.695
37.1953,158.233
37.221,157.569
37.2467,158.893
37.2724,157.151
37.298,159.179
37.3237,156.897
37.3494,159.003
37.375,157.096
37.4007,158.055
37.4264,156.573
37.452,158.798
37.4777,157.118
37.5034,158.319
37.5291,156.703
37.5547,158.725
37.5804,157.064
37.606,158.287
37.6317,157.536
37.6574,158.31
37.683,157.76
37.7087,158.151
37.7344,157.511
37.76,158.378
37.7857,157.33
37.8114,158.3
37.837,157.604
37.8627,157.549
37.8884,158.228
37.914,157.507
37.9397,158.166
37.9654,157.758
37.991,158.056
38.0167,157.72
38.0424,158.272
38.0681,157.92
38.0937,158.616
38.1194,156.687
38.1451,158.243
38.1707,157.559
38.1964,158.79
38.2221,156.806
38.2477,158.961
38.2734,157.104
38.2991,156.21300000000002
38.3247,157.18400000000003
38.3504,156.8544
38.3761,157.817
38.4017,157.729
38.4274,157.111
38.4531,159.216
38.4787,156.647
38.5044,158.156
38.5301,156.579
38.5558,158.203
38.5814,156.782
38.6071,157.526
38.6328,157.178
38.6584,157.799
38.6841,156.992
38.7098,157.824
38.7355,156.904
38.7611,157.941
38.7868,157.401
38.8125,157.289
38.8381,157.519
38.8638,157.443
38.8895,157.892
38.9151,157.266
38.9408,157.599
38.9665,157.63
38.9922,157.928
39.0178,157.086
39.0435,158.398
39.0692,157.126
39.0948,158.778
39.1205,156.828
39.1462,158.555
39.1718,157.246
39.1975,158.279
39.2232,157.278
39.2488,158.77
39.2745,157.062
39.3002,158.687
39.3258,156.727
39.3515,159.021
39.3772,156.873
39.4028,158.207
39.4285,157.351
39.4542,158.431
39.4798,157.527
39.5055,158.45
39.5312,157.162
39.5568,158.63
39.5825,157.219
39.6081,158.135
39.6338,157.495
39.6595,157.892
39.6851,157.959
39.7108,157.68
39.7365,157.977
39.7621,158.204
39.7878,157.439
39.8135,156.948
39.8391,158.308
39.8648,157.854
39.8905,158.284
39.9162,157.897
39.9418,158.259
39.9675,157.545
39.9932,158.713
40.0188,157.152
40.0445,159.072
40.0701,157.049
40.0958,158.806
40.1215,157.38
40.1471,158.872
40.1728,157.437
40.1985,158.601
40.2242,156.75
40.2498,158.612
40.2755,157.607
40.3012,158.707
40.3268,157.481
40.3525,158.969
40.3782,157.054
40.4038,158.836
40.4295,157.262
40.4552,158.874
40.4808,157.895
40.5065,158.105
40.5322,158.138
40.5578,158.581
40.5835,158.024
40.6091,158.33
40.6348,157.481
40.6605,158.238
40.6861,157.701
40.7118,157.671
